id,original_language,genres,country,vote_average
the+reunion+2013,sv,18,SE,6.3
the+big+wedding+2013,en,35,US,5.7
on+the+ropes+1999,en,,,5.0
ill+see+you+in+my+dreams+2015,en,18,US,6.3
the+punk+singer+2013,en,99,US,7.2
unforgiven+1992,en,37,US,7.7
stag+night+2008,en,28,US,4.3
say+it+isnt+so+2001,en,35,US,4.8
the+lady+vanishes+1938,en,9648,GB,7.5
forever+2006,en,99,NL,10.0
leaves+of+grass+2009,en,35,US,5.9
class+of+nuke+em+high+2+subhumanoid+meltdown+1991,en,35,US,4.9
the+time+of+their+lives+1946,en,35,US,6.5
the+great+bank+hoax+1978,en,35,US,0.0
serenity+2005,en,878,US,7.4
somebody+to+love+1994,en,35,US,5.1
april+showers+2009,en,18,US,5.1
30+years+to+life+2003,en,35,,6.0
state+of+grace+1990,en,18,US,6.5
donovans+brain+1953,en,18,US,5.7
no+greater+love+2009,en,99,,5.0
knock+off+1998,en,28,AW,4.7
wild+things+1998,en,53,US,6.3
rocknrolla+2008,en,28,GB,6.9
souls+for+sale+1923,en,35,US,7.5
operation+mad+ball+1957,en,35,US,7.0
heavy+weather+1995,en,35,GB,10.0
touki+bouki+1973,wo,18,SN,7.3
pay+it+forward+2000,en,18,US,7.0
accident+on+hill+road+2009,en,10769,IN,0.0
who+wants+to+kill+jessie+1966,cs,35,CZ,6.6
family+way+2012,nl,35,NL,6.4
heroic+purgatory+1970,ja,18,JP,8.6
club+paradise+1986,en,35,US,4.3
beautiful+2000,en,35,US,5.8
true+colors+1991,en,18,US,6.5
kids+in+the+hall+brain+candy+1996,en,35,US,5.9
beauty+and+the+bastard+2005,fi,18,FI,6.2
boat+trip+2002,en,35,DE,4.7
in+the+midst+of+life+1963,en,18,,7.0
jeepers+creepers+2+2003,en,27,US,5.5
the+summer+i+turned+15+1976,no,18,NO,5.3
tango++cash+1989,en,28,US,6.1
the+jazz+singer+1980,en,18,US,5.9
delicacy+2011,fr,18,FR,6.5
at+home+by+myself...+with+you+2009,en,35,CA,0.0
marked+woman+1937,en,18,US,7.0
yesterdays+enemy+1959,en,18,GB,8.4
the+city+below+2010,de,10749,DE,5.4
bernice+bobs+her+hair+1976,en,,,0.0
jonah+who+will+be+25+in+the+year+2000+1976,fr,,FR,8.0
the+soul+of+a+man+2003,en,99,DE,5.9
what+is+it+2005,en,18,US,5.6
crime+of+passion+1957,en,80,US,6.4
the+wind+in+the+willows+1995,en,10751,,7.0
the+criminal+life+of+archibaldo+de+la+cruz+1955,es,35,MX,7.4
men+seeking+women+1997,en,35,US,4.2
gore+vidal+the+united+states+of+amnesia+2013,en,99,,8.2
bombn+the+dog+2004,es,18,AR,7.0
half+moon+street+1986,en,18,GB,5.1
tycoon+2002,en,18,RU,5.9
the+strange+color+of+your+bodys+tears+2013,fr,9648,LU,6.0
stepmom+1998,en,18,US,6.9
angel+and+the+badman+1947,en,10749,US,6.6
the+legend+of+sarila+2013,en,10751,CA,4.9
amityville+3-d+1983,en,27,US,4.0
city+girl+1930,en,18,US,7.4
the+lost+world+1925,en,12,US,6.6
greasers+palace+1972,en,37,US,5.6
amish+grace+2010,en,18,,6.3
meet+the+feebles+1989,en,35,NZ,6.4
steal+big+steal+little+1995,en,35,US,5.1
ghostbusters+1984,en,35,US,7.3
the+sky+crawlers+2008,ja,28,JP,6.7
chappie+2015,en,80,MX,6.6
brink+of+life+1958,sv,18,SE,6.6
girls+town+1996,en,35,US,5.2
north+and+south_+book+ii+1986,en,,,6.7
in+a+better+world+2010,da,18,DK,7.3
flight+of+the+intruder+1991,en,28,US,5.7
funny+games+2007,en,27,AT,6.3
monsters+university+2013,en,16,US,7.0
revenge+of+the+nerds+iv+nerds+in+love+1994,en,35,US,3.5
rock-a-bye+baby+1958,en,35,US,7.1
agenzia+riccardo+finzi...+praticamente+detective+1979,it,,IT,5.5
torrente+5+operacin+eurovegas+2014,es,28,ES,5.2
freaky+friday+1976,en,14,US,6.3
fort+bliss+2014,en,10752,US,6.3
fiddle-de-dee+1947,en,10402,CA,4.5
hello+ladies+the+movie+2014,en,35,US,6.4
my+prairie+home+2013,en,99,CA,8.0
the+proposal+2009,en,35,US,6.7
christiane+f.+1981,de,18,DE,7.3
amen+2013,ml,14,IN,6.9
american+reunion+2012,en,35,US,6.1
backbeat+1994,en,18,DE,6.2
savage+beasts+1984,it,28,IT,5.6
harold+and+maude+1971,en,35,US,7.7
killshot+2008,en,80,US,5.9
arabian+nights+1974,it,18,FR,6.0
if+lucy+fell+1996,en,35,US,5.4
now+and+forever+1934,en,18,US,5.0
deadbolt+1992,en,53,,4.5
a+walk+to+remember+2002,en,18,US,7.5
strip+search+2004,en,28,US,6.0
game+over+kasparov+and+the+machine+2003,en,99,,6.7
love+is+all+there+is+1996,en,35,US,5.5
6+desires+2014,en,99,,7.0
the+goods+live+hard_+sell+hard+2009,en,35,US,5.4
holy+matrimony+1994,en,35,US,4.6
ween+live+in+chicago+2004,en,,,10.0
assassin+of+the+tsar+1991,ru,36,RU,6.3
amar+akbar+anthony+1977,hi,28,IN,6.9
the+monkey+king+2014,zh,28,CN,4.8
medicine+for+melancholy+2008,en,18,US,6.9
girls+on+top+2001,de,35,DE,4.9
the+living+room+of+the+nation+2009,en,99,,4.8
blind+pig+who+wants+to+fly+2008,id,18,ID,6.0
right+at+your+door+2006,en,18,US,5.8
disaster+movie+2008,en,28,US,3.1
the+killer+shrews+1959,en,27,US,4.3
lorenzos+oil+1992,en,18,US,6.6
popular+music+2004,sv,35,FI,6.0
shanghai+2010,en,18,CN,5.9
marty+1955,en,18,US,7.2
to+rome+with+love+2012,en,10749,IT,5.6
the+associate+1996,en,35,US,6.2
little+italy+1978,it,35,IT,7.2
the+wayward+girl+1959,no,18,NO,0.0
fugly+2014,en,35,US,4.9
rosemarys+baby+2014,en,53,CA,6.1
seven+waves+away+1957,en,18,GB,8.7
the+foot+fist+way+2006,en,35,US,6.0
sharktopus+vs+pteracuda+2014,en,27,US,4.2
blind+horizon+2003,en,18,US,5.9
the+two+escobars+2010,en,80,,7.6
joan+of+arc+1999,en,18,CA,6.7
she+1965,en,10749,GB,5.7
le+crocodile+du+botswanga+2014,fr,35,FR,5.0
elegy+2008,en,18,US,6.4
male+and+female+1919,en,12,US,5.0
3+needles+2005,en,18,CA,0.0
from+prada+to+nada+2011,en,35,US,5.0
bully+2001,en,80,GB,6.7
the+legend+of+drunken+master+1994,cn,28,HK,7.2
french+connection+ii+1975,en,28,US,6.6
das+boot+1981,de,28,DE,7.9
exit+humanity+2011,en,18,CA,5.4
my+best+friends+girl+2008,en,10749,US,5.4
tigrero+a+film+that+was+never+made+1994,en,99,,7.5
22+bullets+2010,fr,28,FR,6.4
john+wick+2014,en,28,CA,7.0
escape+from+fort+bravo+1953,fr,28,US,6.0
africa+screams+1949,en,35,US,6.6
george+carlin+its+bad+for+ya+2008,en,35,US,8.1
the+window+1949,en,53,US,7.3
mei+and+the+kittenbus+2002,ja,12,JP,7.3
storm+catcher+1999,en,28,US,4.5
surfwise+2007,en,99,,7.4
ballistic+ecks+vs.+sever+2002,en,28,DE,4.3
the+statue+of+liberty+1985,en,36,,0.0
manufactured+landscapes+2006,en,99,CA,7.3
la+montaa+rusa+2012,en,35,ES,5.0
the+package+2013,en,28,US,4.7
death+by+china+2012,en,99,,4.5
mi+mejor+enemigo+2005,es,35,CL,7.0
the+sweetest+thing+2002,en,10749,US,5.3
house+hunting+2013,en,9648,US,4.6
the+holy+man+1965,bn,35,IN,5.4
walking+tall+2004,en,12,US,6.0
fuse+2003,bs,35,BA,6.4
tere+bin+laden+2010,hi,35,IN,6.7
which+way+is+the+front+line+from+here+the+life+and+time+of+tim+hetherington+2013,en,99,GB,7.4
if+its+tuesday_+this+must+be+belgium+1969,en,10749,US,4.5
behind+enemy+lines+2001,en,28,US,6.0
kids+return+1996,ja,35,JP,7.0
streamers+1983,en,18,,6.8
film+geek+2005,en,35,US,5.9
bear+with+me+2000,en,10751,,5.0
my+boy+jack+2007,en,18,GB,6.5
pontypool+2009,en,27,CA,6.6
a+thousand+clouds+of+peace+2003,en,,,4.3
four+sons+1940,en,18,US,0.0
a+christmas+memory+1997,en,10770,,7.7
foon+2005,fr,35,FR,3.3
winnie+the+pooh+and+the+honey+tree+1966,en,16,,7.8
blume+in+love+1973,en,35,US,5.8
the+woman+in+the+window+1944,en,18,US,7.5
hell+night+1981,en,27,US,5.6
valentine+road+2013,en,99,,6.8
the+island+president+2012,en,99,,4.8
operation+ganymed+1977,de,878,DE,3.3
the+wild+angels+1966,en,28,US,5.8
breach+2007,en,18,US,6.5
tenebre+1982,en,27,IT,6.6
every+little+step+2009,en,99,US,5.8
the+strange+world+of+planet+x+1958,en,878,GB,4.0
brotherhood+2009,da,18,SE,7.1
royal+flash+1975,en,12,GB,6.0
dorian+gray+1970,en,18,IT,5.6
riffraff+1936,en,80,US,4.0
ip+man+the+final+fight+2013,en,28,HK,6.0
the+new+daughter+2009,en,27,US,5.2
9+deaths+of+the+ninja+1985,en,28,PH,6.1
eloise+at+christmastime+2003,en,10751,US,5.1
watermelon+man+1970,en,35,US,6.8
mccullin+2012,en,99,,7.5
land+without+bread+1933,es,99,ES,6.5
interstellar+2014,en,12,CA,8.1
ulysses+gaze+1995,el,18,,7.1
the+stranger+1991,bn,18,IN,8.0
mabel+at+the+wheel+1914,en,35,,5.5
oscar+and+the+lady+in+pink+2009,en,18,FR,6.7
the+citizen+2012,en,,US,6.4
the+pursuit+of+happiness+1971,en,18,US,5.0
the+wild+thornberrys+movie+2002,en,16,US,5.8
female+vampire+1975,fr,27,BE,3.8
conspirators+of+pleasure+1996,cs,18,CZ,7.4
for+love+or+country+the+arturo+sandoval+story+2000,en,99,,6.3
the+reckless+moment+1949,en,53,US,6.9
the+man+i+love+1947,en,18,US,6.0
iron+maiden+flight+666+2009,cs,99,GB,8.5
disturbing+behavior+1998,en,9648,AU,5.5
firelight+1997,en,10749,GB,7.0
crows+zero+ii+2009,ja,28,JP,7.3
call+me+madam+1953,en,18,,8.5
christmas+story+2007,fi,18,FI,7.3
boris+and+natasha+1992,en,12,,1.8
the+secret+of+nimh+2+timmy+to+the+rescue+1998,en,16,US,4.3
birdcage+inn+1998,ko,18,KR,6.3
the+colors+of+the+mountain+2011,es,18,CO,7.5
i+could+go+on+singing+1963,en,18,GB,6.6
the+match+king+1932,en,18,US,7.0
he+said_+she+said+1991,en,35,US,4.8
gone+in+sixty+seconds+2000,en,28,US,6.1
man+with+the+gun+1955,en,37,US,5.8
follow+the+fleet+1936,en,35,US,7.1
swamp+shark+2011,en,10770,US,4.3
extraterrestrial+2011,es,18,ES,5.0
youve+got+mail+1998,en,35,US,6.3
private+lessons+1981,en,10749,US,6.3
the+beach+2000,en,18,GB,6.3
rocky+1976,en,18,US,7.5
fun++fancy+free+1947,en,16,US,6.2
the+mugger+2007,en,18,AR,5.1
endgame+blueprint+for+global+enslavement+2007,en,99,US,6.7
the+yards+2000,en,18,US,6.0
five+minarets+in+new+york+2010,en,18,TR,6.5
dracula+a.d.+1972+1972,en,27,GB,6.0
slavoj+iek+the+reality+of+the+virtual+2004,en,99,,5.0
extract+2009,en,35,US,5.7
peter++the+wolf+2006,no,16,GB,6.7
the+flim-flam+man+1967,en,35,US,6.7
a+kiss+before+dying+1956,en,18,US,7.1
the+deadly+trap+1971,fr,9648,FR,5.5
the+war+zone+1999,en,18,IT,7.2
high+society+1956,en,35,US,7.2
fletch+1985,en,35,US,6.8
que+viva+mxico+1979,ru,99,RU,6.8
my+rainy+days+2009,ja,18,JP,6.9
game+over+2005,fi,80,FI,3.5
west+of+zanzibar+1928,en,18,US,6.2
the+signal+2007,en,28,US,5.9
in+old+arizona+1928,en,28,US,4.2
interrogation+1989,pl,18,PL,6.9
smash+his+camera+2010,en,99,US,6.8
planet+of+the+vampires+1965,it,878,IT,6.2
atanarjuat+the+fast+runner+2002,en,14,CA,6.3
silver+linings+playbook+2012,en,18,US,7.0
silk+2006,zh,18,TW,6.4
the+quick+and+the+dead+1995,en,28,JP,6.2
the+acid+house+1998,en,35,GB,6.4
it+might+get+loud+2009,en,99,US,7.4
adam+had+four+sons+1941,en,10749,US,6.1
life+stinks+1991,en,35,US,5.5
the+mouse+that+roared+1959,en,35,GB,6.9
see+how+they+fall+1994,fr,18,FR,6.0
torremolinos+73+2003,es,35,DK,6.6
the+love+trap+1929,en,35,US,0.0
dreams+1955,sv,18,SE,7.1
dreamgirls+2006,en,18,US,6.6
i+spit+on+your+grave+2010,en,53,US,6.3
constantine+2005,en,18,DE,6.6
north+2009,no,18,NO,6.2
prairie+fever+2008,en,28,US,2.8
the+afternoon+of+a+torturer+2001,ro,35,RO,7.0
kiler+1997,pl,35,PL,8.1
super+2010,en,35,US,6.6
meshes+of+the+afternoon+1943,en,80,US,7.7
sandor+slash+ida+2005,en,18,,3.5
the+man+from+the+future+2011,pt,35,BR,6.7
some+guy+who+kills+people+2011,en,35,US,5.7
questo+piccolo+grande+amore+2009,it,,,5.3
switchback+1997,en,28,US,5.8
the+champ+1979,en,18,US,6.7
dust+in+the+wind+1986,zh,18,TW,7.9
betrayal+1983,en,18,GB,6.4
tibet+cry+of+the+snow+lion+2002,en,99,,8.0
a+fish+called+wanda+1988,en,35,GB,7.1
days+and+nights+in+the+forest+1970,bn,18,IN,7.2
vernon_+florida+1981,en,99,,6.9
the+mistress+of+spices+2005,en,18,GB,5.5
wikirebels+the+documentary+2010,en,99,SE,7.0
popsy+pop+1971,fr,80,VE,0.0
theres+something+wrong+with+aunt+diane+2011,en,99,US,6.7
inappropriate+comedy+2013,en,35,,3.6
les+cousins+1959,fr,18,FR,6.6
the+double+life+of+veronique+1991,fr,18,FR,7.3
so+undercover+2012,en,28,US,5.8
journey+of+hope+1990,de,18,FR,7.7
grandmother+2009,tl,18,PH,7.0
i+never+promised+you+a+rose+garden+1977,en,18,US,7.9
night+train+2009,en,53,DE,5.4
at+midnight+ill+take+your+soul+1964,pt,27,BR,5.7
around+the+world+in+eighty+days+1956,en,12,US,6.5
striking+range+2006,en,28,US,0.0
surf+nazis+must+die+1987,en,27,US,3.5
don+mckay+2009,en,80,US,5.4
remonstrance+1972,no,18,NO,5.0
the+popes+toilet+2007,es,18,UY,6.8
green+lantern+first+flight+2009,en,28,US,6.3
mrs.+soffel+1984,en,18,US,6.3
fly+me+to+the+moon+2008,en,12,BE,4.4
fierce+people+2005,en,18,US,6.0
krakatoa_+east+of+java+1969,en,28,US,4.8
casino+jack+2010,en,80,CA,6.0
fatal+beauty+1987,en,12,JP,5.3
hooper+1978,en,28,US,6.1
miami+rhapsody+1995,en,35,US,5.6
18+years+old+and+rising+2011,fr,35,FR,5.1
the+trans-atlantic+mystery+1932,en,9648,US,0.0
the+road+to+glory+1936,en,18,US,0.0
open+water+2+adrift+2006,en,18,DE,5.2
happy+endings+2005,en,35,US,5.6
traffic+affairs+2004,de,18,DE,4.3
true+blue+2001,en,80,US,6.0
the+girl+on+the+bridge+1999,fr,18,FR,7.1
blood_+guts_+bullets+and+octane+1998,en,28,US,6.0
firewall+2006,en,53,US,5.6
joe+somebody+2001,en,35,US,5.5
all+american+orgy+2010,en,35,US,3.0
pieta+2012,ko,18,KR,6.9
sushi+girl+2012,en,53,US,5.4
the+raiders+of+atlantis+1983,it,28,IT,6.4
amazon+jack+3+jungo+goes+bananas+2007,da,16,,5.5
johnny+was+2006,en,28,GB,4.0
a+madea+christmas+2013,en,35,US,7.0
angel+heart+1987,en,27,US,7.0
ruby+in+paradise+1993,en,18,US,5.6
fando+and+lis+1968,es,14,MX,6.8
beneath+the+planet+of+the+apes+1970,en,12,US,6.2
white+mischief+1987,en,53,GB,5.8
ten+2002,fa,18,IR,6.4
quest+for+fire+1981,xx,12,CA,7.2
the+sun+also+rises+1957,en,18,US,5.4
thousands+cheer+1943,en,35,US,7.0
the+normal+heart+2014,en,18,US,7.9
demonic+2015,en,53,GB,5.0
some+girls+1988,en,35,GB,4.9
the+invincible+iron+man+2007,en,16,US,5.5
interior.+leather+bar.+2013,en,18,US,5.6
borrowed+time+2013,en,18,,5.4
s21+the+khmer+rouge+death+machine+2003,fr,99,KH,7.4
sugar+hill+1994,en,18,US,5.4
walled+in+2009,en,27,US,4.6
krrish+3+2013,hi,28,IN,5.8
the+experiment+2001,de,18,DE,7.5
mirage+1995,en,28,,4.0
zerophillia+2005,en,35,US,5.1
the+dreamlife+of+angels+1998,fr,18,FR,6.9
the+land+before+time+v+the+mysterious+island+1997,en,10751,US,5.9
raze+2013,en,27,US,5.3
the+molly+maguires+1970,en,18,US,5.9
kolka+cool+2011,lv,18,LV,10.0
pitch+black+2000,en,53,US,6.7
monsters+2010,en,18,GB,6.2
lost+angels+1989,en,18,US,6.5
kambakkht+ishq+2009,hi,10749,IN,4.3
space+battleship+yamato+2010,ja,878,JP,6.3
the+silver+stallion+1993,en,10751,AU,4.3
10.5+apocalypse+2006,en,18,US,4.9
mutantes+2009,en,99,FR,4.0
inside+1996,en,80,US,0.0
that+cold+day+in+the+park+1969,en,18,CA,6.6
white+mans+burden+1995,en,18,FR,5.1
gone+baby+gone+2007,en,80,US,7.2
berserk+1967,en,27,GB,5.6
destination+gobi+1953,en,12,US,5.7
in+their+skin+2012,en,27,CA,5.2
speed+2+cruise+control+1997,en,28,US,4.1
two+the+story+of+roman++nyro+2013,en,99,US,0.0
american+perfekt+1997,en,28,,5.0
chained+for+life+1952,en,18,US,5.0
along+came+a+spider+2001,en,80,CA,6.1
hoop+dreams+1994,en,99,US,7.7
incident+at+loch+ness+2004,en,12,,5.8
the+borrowers+2011,en,12,GB,6.2
i+just+didnt+do+it+2007,ja,18,JP,6.8
undisputed+ii+last+man+standing+2006,en,28,US,6.8
blindsight+2006,en,99,GB,8.0
breaking+up+1997,en,35,US,4.0
firestorm+1998,en,28,US,4.7
death+by+hanging+1968,ja,35,JP,7.5
happy+weekend+1996,de,35,DE,0.0
the+contestant+2007,es,18,ES,4.6
brothers+at+war+2009,en,99,US,6.0
the+disappearance+of+eleanor+rigby+her+2014,en,18,US,6.6
the+babe+1992,en,18,US,5.4
rookie+of+the+year+1993,en,35,US,5.8
vice+versa+1988,en,35,US,5.6
the+anniversary+party+2001,en,35,US,6.4
the+chosen+1981,en,18,US,7.3
die+bademeister++weiber_+saufen_+leben+retten+1999,de,35,DE,2.8
macbeth+1982,hu,18,HU,10.0
out+of+the+blue+2006,en,18,NZ,5.9
yesterday_+today+and+tomorrow+1963,it,18,FR,7.5
the+plough+and+the+stars+1936,en,18,US,5.0
dangan+runner+1996,ja,80,JP,7.0
colt+38+special+squad+1976,it,28,IT,0.0
dirty+sanchez+the+movie+2006,en,35,GB,5.6
from+dusk+till+dawn+3+the+hangmans+daughter+1999,en,37,US,4.6
the+undefeated+2011,en,99,,1.9
wwe+the+rise++fall+of+ecw+2004,en,99,,7.5
suddenly_+last+summer+1959,en,53,US,7.0
the+air+up+there+1994,en,35,US,5.1
cutie+and+the+boxer+2013,en,99,US,7.3
charlie+chan+on+broadway+1937,en,80,US,7.3
authors+anonymous+2014,en,35,US,4.2
legend+of+the+fist+the+return+of+chen+zhen+2010,cn,18,HK,6.0
class+1983,en,35,US,5.8
tokyo+story+1953,ja,18,JP,8.2
lt.+robin+crusoe+u.s.n.+1966,en,12,US,6.0
battle+circus+1953,en,10752,US,6.8
the+well+diggers+daughter+2011,fr,18,FR,6.7
explorers+1985,en,12,US,6.2
harmony+and+me+2010,en,35,,5.8
never+talk+to+strangers+1995,en,53,US,4.7
school+for+scoundrels+2006,en,35,US,5.6
the+frisco+kid+1979,en,37,US,6.0
oslo_+august+31st+2011,no,18,NO,7.4
mothra+vs.+godzilla+1964,ja,14,JP,6.4
the+lady+is+willing+1942,en,10749,US,4.5
the+criminal+code+1931,en,80,US,4.0
godzilla+tokyo+s.o.s.+2003,ja,878,JP,5.9
savage+streets+1984,en,28,US,6.5
the+people+vs.+george+lucas+2010,en,99,,6.2
eight+men+out+1988,en,18,US,7.5
already+dead+2007,en,28,US,4.4
intermission+2003,en,10749,IE,6.4
seasons+of+the+year+1975,ru,99,AM,7.3
brother+can+you+spare+a+dime+1975,en,99,GB,6.0
beautiful+creatures+2000,en,35,GB,5.9
violette+2013,en,18,BE,5.4
silence+1971,ja,18,JP,7.1
infernal+affairs+iii+2003,zh,80,HK,7.0
the+guru+2002,en,35,FR,5.1
girls+on+top+2+2004,de,35,DE,4.4
return+to+snowy+river+1988,en,12,AU,6.0
the+last+man+on+earth+1964,en,27,IT,6.6
wrong+turn+3+left+for+dead+2009,en,27,US,4.9
la+commune+paris_+1871+2001,fr,10752,FR,6.1
d.c.+cab+1983,en,12,,5.4
sorry+if+i+love+you+2008,it,35,IT,5.3
edge+of+seventeen+1998,en,35,US,5.7
rubin+and+ed+1991,en,18,GB,7.0
the+auntie+from+chicago+1957,en,35,GR,7.0
painted+fire+2002,ko,18,KR,6.6
tremors+3+back+to+perfection+2001,en,28,US,5.4
here+comes+the+devil+2012,es,27,MX,5.8
kiss+or+kill+1997,en,80,AU,4.2
bikini+beach+1964,en,35,US,6.7
bad+company+1972,en,37,US,6.3
sarah+silverman+we+are+miracles+2013,en,35,US,6.5
girls+just+want+to+have+fun+1985,en,35,US,6.5
madeleine+1950,en,80,GB,6.8
shadows+of+liberty+2012,en,99,,5.6
i+dont+want+to+be+a+man+1918,de,35,DE,6.9
saving+god+2008,en,18,CA,6.0
space+1985,en,18,,0.0
bananas*+2009,en,99,US,5.6
nacho+libre+2006,en,35,US,5.6
the+south+shaolin+master+1984,en,28,HK,8.0
the+dog+2013,en,99,US,6.6
arthur+2011,en,35,US,5.3
count+three+and+pray+1955,en,37,US,3.5
sue+1997,en,18,US,8.2
fed+up+2014,en,99,US,7.4
my+cousin+rachel+1952,en,9648,US,5.4
the+forbidden+door+2009,id,27,ID,7.7
girlhood+2014,fr,18,FR,6.5
charlie+and+the+chocolate+factory+2005,en,12,AU,6.7
fast+five+2011,en,28,US,7.1
who+killed+vincent+chin+1987,en,99,,5.0
a+summer+at+grandpas+1984,zh,18,TW,7.7
pale+cocoon+2006,ja,16,JP,6.8
eversmile_+new+jersey+1989,en,10749,GB,5.5
mickey+blue+eyes+1999,en,35,GB,5.3
samson+and+delilah+1996,en,14,,4.8
where+the+boys+are+1960,en,35,US,6.0
stand+up+and+fight+1939,en,18,US,0.0
pleasantville+1998,en,14,US,7.1
les+enfants+terribles+1950,fr,18,FR,6.7
statues+also+die+1953,fr,99,FR,7.6
sailor+of+the+king+1953,en,28,GB,5.5
the+wave+1981,en,18,US,7.2
torture+garden+1967,en,27,GB,5.7
limbalsamatore+2002,it,10769,IT,7.0
the+great+caruso+1951,en,18,US,6.8
the+river+wild+1994,en,28,US,6.1
captain+kidd+1945,en,28,US,5.9
the+beast+1996,en,28,US,4.8
the+burbs+1989,en,35,US,6.6
winning+1969,en,28,US,5.3
bound+for+glory+1976,en,10402,US,7.0
hes+just+not+that+into+you+2009,en,35,NL,6.2
possessed+1999,da,27,DK,6.0
auggie+rose+2000,en,18,,6.5
biutiful+2010,es,18,MX,7.1
hit+and+runway+1999,en,,,0.0
teenage+dirtbag+2009,en,18,US,6.5
defiance+2008,en,28,US,6.7
imago+mortis+2009,en,27,ES,4.9
the+hire+chosen+2001,en,28,US,6.8
khartoum+1966,en,36,GB,5.8
frenzy+1972,en,80,GB,7.2
blaise+pascal+1972,it,18,FR,7.5
john+adams+2008,en,36,,7.6
chico++rita+2010,en,16,ES,6.5
the+truce+1997,it,18,FR,5.4
hickey++boggs+1972,en,80,US,6.5
julie+johnson+2001,en,10749,US,7.5
the+shaggy+d.a.+1976,en,35,US,5.4
penny+dreadful+2006,en,27,US,5.4
the+gamma+people+1956,en,878,GB,6.2
bugs+bunnys+looney+christmas+tales+1979,en,16,US,6.5
a+woman+of+affairs+1928,en,18,US,7.0
father+of+invention+2010,en,35,US,5.2
the+leopard+1963,it,18,IT,7.8
manhattan+melodrama+1934,en,80,US,6.3
running+free+1999,en,10751,US,3.0
suppose+they+gave+a+war+and+nobody+came+1970,en,18,US,7.0
10.5+2004,en,12,US,5.9
jamon+jamon+1992,es,35,ES,6.2
colossus+the+forbin+project+1970,en,878,US,7.1
policeman+2011,en,18,IL,5.7
gullivers+travels+1939,en,28,US,6.3
yrrol+1994,sv,35,SE,6.5
a+map+of+the+world+1999,en,18,US,6.4
like+sunday_+like+rain+2014,en,18,US,7.5
dillinger+is+dead+1969,it,18,IT,6.5
in+the+electric+mist+2009,en,53,FR,6.0
begotten+1990,en,14,US,5.0
flight+of+the+phoenix+2004,en,28,US,5.7
eddie+izzard+dress+to+kill+1999,en,35,,8.1
my+mothers+courage+1995,de,18,GB,0.0
jimi+hendrix+hear+my+train+a+comin+2013,en,99,US,6.6
gia+1998,en,18,US,6.7
pleasures+of+the+flesh+1965,ja,18,JP,6.0
bill+hicks+relentless+1992,en,35,GB,8.7
bushs+brain+2004,en,99,,7.0
scenes+from+a+marriage+1973,sv,18,SE,8.3
riders+of+destiny+1933,en,28,US,4.3
les+miserables+1952,en,18,,5.6
kotch+1971,en,35,US,6.7
once+upon+a+time+in+shanghai+2014,zh,28,HK,6.9
the+ballad+of+the+sad+cafe+1991,en,18,GB,5.0
sydney+white+2007,en,35,US,6.0
in+the+time+of+the+butterflies+2001,en,10770,MX,6.6
arsenal+1929,uk,18,UA,7.0
the+formula+1980,en,53,DE,6.0
the+spy+who+came+in+from+the+cold+1965,en,18,GB,7.0
starship+invasions+1977,en,878,CA,2.3
moon+child+2003,ja,27,JP,5.6
massacre+canyon+1954,en,37,US,0.0
neptunes+daughter+1949,en,35,US,7.7
indestructible+man+1956,en,80,US,4.9
blood+for+dracula+1974,en,27,IT,5.8
shakes+the+clown+1991,en,28,US,5.5
america+the+beautiful+2+the+thin+commandments+2011,en,99,,6.5
class+of+nuke+em+high+1986,en,27,US,5.7
2+fast+2+furious+2003,en,28,US,6.2
journey+to+the+west+conquering+the+demons+2013,zh,28,CN,6.8
dirty+dancing+havana+nights+2004,en,18,US,6.0
donkey+punch+2008,en,27,GB,4.5
splinter+2008,en,27,US,6.0
killer+mccoy+1947,en,,,0.0
dragon+hunter+2008,en,14,,3.3
monster+in+a+box+1992,en,35,US,4.8
side+by+side+2012,en,99,US,7.1
the+grocers+son+2007,fr,18,FR,6.5
the+living+ghost+1942,en,53,US,4.0
night+shift+1982,en,35,US,5.9
kirikou+and+the+sorceress+1998,fr,14,FR,7.2
the+incredible+burt+wonderstone+2013,en,35,US,5.3
the+edukators+2004,de,18,AT,7.2
all+is+bright+2013,en,35,US,5.3
gone+to+earth+1950,en,18,GB,4.8
100+rifles+1969,en,12,US,5.5
wuthering+heights+2003,en,,,4.5
the+singing+nun+1966,en,10402,US,6.0
nine+12+weeks+1986,en,18,US,5.8
house+at+the+end+of+the+street+2012,en,27,US,5.6
lions+heart+2013,es,35,AR,6.6
jails_+hospitals++hip-hop+,en,18,,0.0
lady+terminator+1989,id,10769,ID,5.7
art+school+confidential+2006,en,35,US,6.1
film+ist.+7-12+2002,en,99,AT,0.0
aces+and+eights+1936,en,37,,6.0
american+idiots+2013,en,35,US,4.3
american+ninja+5+1993,en,28,US,4.1
24+exposures+2013,en,18,US,3.9
dennis+the+menace+1993,en,10751,US,5.5
savages+2012,en,80,US,6.2
waterland+1992,en,18,GB,5.8
muhammad+alis+greatest+fight+2013,en,18,US,5.9
harmontown+2014,en,99,,6.9
private+valentine+blonde++dangerous+2008,en,35,US,5.7
centennial+1978,en,18,US,7.9
midaq+alley+1995,es,18,MX,6.4
immensee+1943,de,18,,7.0
light+sleeper+1992,en,18,US,5.7
the+big+fix+1978,en,35,US,6.1
dugs+special+mission+2009,en,16,US,6.9
